RegionID,RegionName,City,State,Metro,CountyName,SizeRank,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
128381,East Lake,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,4169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341807,339361,338240.6667,337544.6667,338667.6667,342139.3333,345511,350054,355726.3333,361210.6667,367144.6667,371695.3333,376598.6667,382506,387825.3333,391701.3333,395302,396673.6667,400297,402132.6667,405414.3333,405927,407271,408444.6667,411258.3333,413550.6667,416844,420031.6667,421667.6667,423121,422678.6667,422905.3333,420501.3333,421220,420372.3333,420916.3333,418698
269298,Chastain Park,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,4436,,935199,934233,937085.3333,941282.3333,946911,947462.6667,948091.3333,947608.3333,946455.6667,940055.6667,929025.6667,916071,903120,887462,870325.3333,854062.6667,847641,845000.6667,845043.6667,846014.3333,848029.6667,846757,840008.6667,830433.6667,824735,822389.3333,825063,826429,824559,819107.3333,815603.3333,810220.3333,805520.3333,797062.6667,794283,792235.6667,793142.6667,792036.6667,791342,789616.6667,790209.6667,793103,793456.3333,794796,795943,799474.6667,797364.3333,796462.3333,798481.3333,804617.3333,811645.3333,815948.6667,817460.6667,816149,817198,820264.6667,823015,826237.6667,830627.3333,840504,849181.3333,861060.6667,868768,873570.6667,879564.3333,889212.3333,904525.6667,911143.3333,916561,920245,931250.3333,938153.6667,946051.3333,948180.3333,952361.3333,956671.6667,963216.6667,969953.3333,975005.6667,980632.6667,987306,992462,997638,999287.3333,1002389,1008390.333,1018527,1029940.333,1041340.667,1050743,1056051.333,1058955.333,1055845.667,1061421.667,1064780.333,1072544.333,1075197.667,1077208.667,1079491.667,1082303.333,1085665.667,1089899,1089186.667,1088516.333,1090019.333,1093742,1100387,1103049,1104380.333,1105720.667,1107988.333,1112851,1115230.667,1117472,1121885.333,1129256.333,1136645.333,1142646.667,1148713.333,1153255,1156098.667,1157797.667,1164094.667,1173371.667,1181323.667,1186885,1187678.667,1190991.667,1195527.667,1203822.667,1211745.333,1228801.333,1243168.333,1259594.667,1260449,1264654.333,1256285.333,1253838.667,1251708.333,1256402.333,1263661,1272652.667
276516,Poncey-Highland,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,4505,,271580,272076,271935.3333,272350,271907.3333,271292.3333,271083,272290,273584,272559.6667,270122.3333,266949.3333,265078,262605,259978.3333,257211,256021.6667,256750,257097,257144,255676.3333,255098,254302.3333,254280.6667,253749.6667,253071.6667,251989,249744.3333,247123.6667,244774,243895.3333,244547.3333,247601,250148.6667,252503.3333,250945.6667,249856.6667,247518.3333,246710.6667,246147.3333,244424,241634.3333,238660.3333,236967.6667,236030.3333,234354.6667,232697.3333,232357,232644.3333,232637.3333,231327.6667,229119.6667,228784.6667,230083,233353,235850.3333,237079.3333,238881,239186.3333,239375.6667,239056.6667,240329.3333,242616.6667,244164,246511.6667,249070,251267,252242.6667,252811.6667,254510.6667,257544.6667,261516,265440.3333,268042,270566.3333,273817.6667,277809.3333,281392,283302.6667,283169,282573.6667,282280,283840.6667,285863.6667,288243,290675,293698.6667,296458.3333,299356.3333,300204.6667,300840.6667,301438.6667,302317,302056.6667,300131.3333,299791,301824,306263.3333,310202,313159,315183.6667,315502.6667,316497.3333,314249.6667,315106.6667,316112,320708.3333,325248.3333,328733,332819,335237.6667,338436,340812,343650.3333,347004.6667,351753.6667,355108,358001.6667,360453.6667,364021,366713.3333,367796.6667,369433.3333,371896,375838,378814,379574.3333,381380.6667,382223.3333,384524.3333,385223,385363,384393.3333,384235.3333,385277.6667,389064,388545.6667,389005,387340.6667,386467.6667,383845,382038.6667
269439,Summerhill,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,4630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249164,247056,244733,241804,240184.3333,239789.6667,238295,236466.6667,235308.6667,235179.6667,235429,235507,236393,237904.3333,240923,242432,243241.3333,243672.6667,245479,248531,249093,249605.3333,249329.6667,250567.3333,251948.6667,254048.6667,256433.3333,258576.6667,260966.3333,262918.6667,264617.6667,265665,268264.3333,271027.3333,274868,278200.6667,280886.6667,281151.3333,280583.6667,281728.3333,285846.6667,290951.6667,296139.3333,301156.6667,306589.6667,310538.6667,313715,316178.3333,319960.3333,324386.3333,329993,334223.3333,336326.3333,337328.6667,339897.6667,341858,344272.6667,347799.6667,352489,357064,359766,363067.3333,364086.6667,365395,364949.3333,364914,364046,364488.3333
276600,Sweet Auburn,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,4765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324924,327221,329505.6667,334329,337778.3333,339276,339399.3333,340423.6667,343040.3333,346163.6667,349156.3333,352173.3333,355025.6667,358527,361201,362660,362247.6667,362473.6667,365139,370061.3333,375595.3333,382624.6667,388425,393458,394985.6667,395746.3333,396240.3333,399049.3333,403368.3333,408939.3333,413471,414658,413768.3333,410361.6667,407797.3333,405688,405801,406304.6667,406592,404572.3333,404226.3333,403721.3333,402932,401613,399619.3333,397675,396176.6667,395021.6667
269407,Peachtree Hills,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,4874,389537,391736.5,391518.3333,392104.6667,392258,393504.3333,397117.3333,399038,401045.3333,398606.3333,394678.6667,389044.3333,385055.3333,382274.6667,378833.6667,374361.6667,368881.6667,366775.3333,365192.3333,365591,364920,365159,363991.6667,362470.3333,358797.6667,357398,356479.6667,359724.3333,360286.3333,359518.3333,355709,353846.6667,351264.3333,347975.3333,344956.6667,343739.6667,344129.3333,343974.3333,342738.6667,339545.6667,336215.3333,334826.6667,334243.3333,333510.6667,331638.3333,330438.3333,329321,327022.3333,324557,321894.6667,321220,321650.6667,322676.3333,323388.6667,323590.3333,323834.6667,323811.6667,325539.6667,329494.6667,335254,338828.3333,340376,341977.3333,345725,351254.6667,357194.6667,362555.6667,367184,370652.6667,374462,377867.6667,382091.3333,386857.6667,390611,392605.3333,393736.3333,395765,396815,399607.6667,400585,402413.6667,403144.3333,405132,407919,411324.6667,414801,418844,421808,425286.3333,428684.3333,430080,431726.6667,433313.6667,436603.6667,439206.3333,439915.3333,442115.6667,444696.6667,449165,451748.3333,453655.6667,453725.3333,453273.6667,453833.3333,453582,456256.6667,458356.3333,463051.6667,466259.6667,470103.3333,473342.3333,474419.3333,475428.3333,475856.3333,477438.6667,478745.3333,482027.3333,484159.3333,486019.3333,487630,490186,492718.3333,493966.3333,495560,497062.6667,498941.3333,500442.3333,501867.3333,505075.6667,507118.6667,509500.3333,508742.3333,508439,507074.6667,507601.3333,508806,511473.6667,510669.6667,510617.6667,509303,509893,510130.3333,510711.6667
269361,Lake Claire,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,4884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462637,463096.5,463293,463764.6667,464140.6667,464574,465127.6667,465345.3333,465328,466730.6667,468515,469429.6667,470530.3333,472801.3333,479530.3333,484860.3333,491657,496870.6667,500603.6667,500529.6667,500711.3333,504657.3333,508844.6667,511996.3333,514171,519792.3333,522918.6667,524645.6667,522523.3333,521092.6667,520634.3333,524515.3333,531044.3333,533570,534675.3333,533991.3333,535375.6667,535423,537354.6667,540885,545759,548848.6667,554390.6667,558850.3333,564946.3333,569185,574824,579598.6667,582433.6667,580174.6667,577507.6667,576002,577305.6667,579260,581288.6667,584933.6667,585729.6667,586252.6667,586052.6667,590822.3333,596230.3333,601537,601558,600911,598737,599251.6667,598038,596924.3333,593925.3333
269402,Paces,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,4981,,774691,775139.5,776728.6667,778477,782013.3333,781609.3333,779767,777336.3333,776661,772560.6667,762833,752414.6667,744363.3333,734485,723434.6667,713638.6667,710795.6667,708543.6667,706155.6667,704515.6667,705169.6667,704661.3333,702076.3333,695041.6667,693214.6667,692734.3333,696773,699537,698480.3333,695604.6667,691035.3333,688471.6667,685743.6667,680206,677587.3333,677562,677009,673687.6667,666394,662474.3333,661999.3333,666543,672261.6667,674919.3333,678226,683568.6667,690925.6667,696411.6667,701204,701228.6667,704159.3333,707040.6667,714375.6667,719976.3333,725768.3333,730435.6667,733104,732274.6667,730834.3333,732218.3333,740123,749709.6667,758673.6667,763349.3333,768503.6667,775128.6667,783606.3333,785633.6667,785823,787201,798103.3333,810472.3333,818039.3333,823526.6667,830515.6667,836746,839877,842254,844950.6667,842486.3333,835815.6667,834730.6667,838585.3333,842992,846253.3333,853748,863665,872163,879021.3333,885582.6667,888790,894945.6667,893577,896499,892943.3333,900792.6667,905725,914206.6667,918752.6667,923260,923844.6667,921530.3333,921687.3333,927461.6667,938579.3333,949185.6667,957466.3333,961926,962563,964106.3333,963706.3333,963705.3333,963950,964504.6667,969378.6667,974802.3333,980571.3333,984595,988249.3333,995877,1006136.667,1016353.333,1018942,1021846.333,1023912.667,1029907.333,1031481.667,1036314.333,1044161,1053167.333,1058198.667,1053988.667,1047488.333,1045111,1050308,1060159.333,1060455,1059652,1057241.667,1057336.333,1059735.667,1061903.333
127407,Brookhaven,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,4993,,914836,915650.5,914688.6667,912450,908551,905061.3333,905024.6667,904964.6667,906333.3333,897913,886337,872052.6667,860332.3333,850129,837753.3333,823589,815406.6667,809887,811412,810705.3333,808421.3333,805685,802394.3333,799287.3333,797649.6667,797550.3333,805787,814598.3333,819408,814715.6667,810739,802438.3333,793818,782423.6667,780137,782411.6667,786143,781523,774600.6667,764741.6667,764393.6667,767408.3333,769829.6667,770546.6667,772260.6667,779434,780457,776296.3333,769110,767493.6667,770774.6667,777821.3333,784646,792060,797036.6667,796852.6667,792788.3333,789954.3333,790744,795324.3333,797162,799080.6667,799940.6667,803950.3333,811414.6667,819683,828334.6667,839254,849918.6667,858564.6667,867138.3333,878334.6667,892765.6667,901654.6667,905631.3333,905534,907060.6667,912143.3333,917627.6667,922489.6667,926592.3333,930340.6667,935300,942621,948499.3333,957340.6667,963097.6667,976185.6667,984289,990795,990451,993010.6667,998971.3333,1007730.333,1009516.333,1010579,1013854.333,1021838.667,1029188,1032154.333,1031103,1028862.667,1026164.667,1028149.667,1033857.333,1043072,1054896,1063883.333,1072835.333,1078912.333,1085600.333,1090990.667,1097422.333,1101681,1106676.333,1112371,1117822.333,1123835.667,1129854.333,1135997.667,1145055.333,1153887.667,1163827.333,1168151.667,1171391,1174262,1176721.333,1180031,1182634.667,1188716.333,1194401.667,1200046,1197091,1194782.667,1191411.333,1194567.333,1187135,1184584.333,1179138,1181146.333,1182742,1184134.333
403401,Mt. Paran Pkwy,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,5003,,1077194,1084411.5,1087910.333,1090901,1082342.667,1066217,1049600.333,1037740.667,1028970.667,1015168.667,1000105.667,985078.3333,973029,957530,936911,914192.3333,902579,898272.6667,899376.6667,892292.3333,882436.3333,876311,867815,863056.6667,857631,858911,865792,875068.6667,885029.3333,885902,883441.6667,879173.3333,882426.3333,879085,874958.3333,861856.3333,853423.3333,850443,853242.3333,857389.6667,857231.3333,856038.6667,856789,859623.3333,860971,859888.6667,858941,864076,872192.3333,879339.6667,885819,891084.3333,897220.3333,901032,907320.6667,907959.3333,901676.6667,895129.6667,889567.3333,891191.3333,892638,899446.6667,903745.6667,905977,907026.3333,912678.3333,923731.6667,940160.6667,957867.3333,969161,980190.3333,992584.3333,1008101,1008453.333,1005330,1001938.333,1015512,1028119.333,1031485,1023243.333,1014944.333,1018086,1025611,1030361,1033274.333,1036476.333,1039994,1038509,1036845.667,1035497,1037369,1036179.667,1039273.667,1048475,1056919.667,1062447.667,1066240,1072840.333,1080846.667,1082839.333,1080227.667,1076825.667,1070520.333,1070978,1072633.333,1077600.667,1086685.333,1096170,1104241.667,1104429,1102034,1103401.667,1105168.333,1108539.333,1114273.333,1124061.333,1127823,1128292.667,1131038,1132636.333,1130210,1125683,1131175.333,1144670.667,1159192.667,1167304.667,1166723.333,1170043.333,1177978,1189676,1193861.333,1198620,1203753,1215397.667,1218442,1229141.667,1225029.667,1235486.333,1244702.333,1258987.333,1266772,1270565.667
131132,Princeton Lakes,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,5272,211695,210053,208352.3333,205465,203677,202672.3333,201897,199946.3333,197235,193787.6667,190289.6667,186982.3333,183506,181123.3333,178725.6667,176460.6667,173479,170686.3333,168345.6667,165933.3333,163145.6667,160036,157293,154877.6667,153892.3333,153642.6667,154604,155204,155490.3333,155226.6667,154077.3333,153349.6667,152559.3333,152201.6667,150847.6667,148991.3333,147650,147398.3333,147847,147826.3333,147140,146582.3333,146320.3333,145740.6667,145251.6667,144836.3333,145087.3333,144714.6667,144005,142859.3333,142378.3333,142472,143026.3333,143105.6667,142756.6667,142643.3333,143305.6667,145215.6667,147068,148638,149545.3333,150687,152303.6667,153482.6667,153399.3333,152548.6667,152960.6667,155176,157780.3333,159132,160531.6667,163029.3333,166503.3333,168993,169259,168250.3333,167310.6667,167648.3333,169005.6667,171053,172658.3333,174415.3333,175825,177450.6667,178874.3333,180074.6667,180827.6667,181737.6667,183044.3333,184535.3333,185001.6667,184768.3333,184829,185945,187763.3333,189107.6667,189339.6667,189184.6667,189764.6667,191114.3333,192030.6667,193194.3333,194853,195636,195984.3333,195849,197203.6667,198936.6667,200412,200939.6667,201154.3333,201641.6667,203102,204414,204707.6667,205683.3333,206907.3333,208672,208999,209738.6667,210889,212780.3333,213776,215356,217092.3333,219104.3333,219837,220068.6667,220781.3333,221961,222707,223160,223080.6667,222614.6667,222100.6667,222091.3333,223601,224602,226585,227786.6667,228757,228417.6667,228343
403400,Mt. Paran - Northside,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,5485,,1381417,1382329.5,1381500.667,1382129,1384127.333,1383803.333,1383049,1379000.333,1376164,1362538.333,1340774.667,1317466.333,1298082.333,1277180,1252384.667,1230908,1223495.333,1219430,1218000.333,1216112,1214085.667,1208617.667,1197411.667,1184194,1176694.333,1177056.667,1186809.333,1198077.333,1202238,1200570.667,1194018.667,1182429,1172151,1160468,1159239.333,1160795.667,1162702,1157054.667,1149865,1140320.667,1140615,1142061.667,1144119,1148228,1159099.667,1171226.333,1171906,1166110.667,1164751.333,1167865.333,1173573.667,1179794.667,1188126.333,1198973.333,1211531,1214869,1209621.333,1206203.667,1210917,1226164.333,1237086.333,1251337.333,1259168.667,1269201,1279464.667,1292813.667,1306670.667,1311355,1318108,1326072.667,1349250.333,1366302.667,1384026.333,1385481,1387051.333,1382112,1384642,1390682.333,1395286.667,1389610.667,1380906.333,1373438,1376602.667,1374792,1379204.667,1389066,1410674.667,1427469.667,1439720.333,1440887.333,1442359,1446247.667,1446881.333,1456037,1455571.333,1466596.333,1470776.333,1480025,1486237,1488029.667,1483388,1477128,1471614.667,1475689.667,1486865.667,1501045.333,1513408.667,1520249.667,1522157.333,1522501.333,1526201.667,1534510.333,1539638.333,1539281.333,1542194,1552532.333,1560782.333,1565465.333,1570282.667,1581536.667,1596387.333,1608334,1612449.667,1614460,1614740,1620834.667,1623110.333,1633378.333,1645414,1658925.667,1667068.667,1670383,1668336,1671758.667,1671565.667,1680567.333,1668709.667,1662818.333,1654725.333,1659629.667,1658642.667,1657594.667
127281,Bolton,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,5611,258571,256706,255173,252731.3333,251645,251342,250959.3333,249103.3333,247167.3333,244878,242050,238141.3333,234137.3333,231245.6667,227457.6667,223368,219342.3333,217078.3333,215476.3333,213282.6667,212043,210592.6667,210353.6667,209494.6667,209359,209621.3333,210057.3333,211475.6667,211753,211195.3333,208152.3333,206137.3333,204721.3333,204621.6667,204102.6667,203713.3333,202151,200129,197446.3333,195486.6667,192842.3333,190993,188514.6667,186873.6667,185353.3333,184897.6667,184887,184187.3333,182408.6667,181069,180618,180205,178831.6667,176879,176270.3333,177243.6667,178668.6667,179180.3333,179120.3333,178888,180475.6667,181124.6667,182661.3333,183696,186029.6667,187539.3333,189535,191519.3333,193283,193537.6667,192779,193299.3333,194483,196821.3333,197203.6667,198298.3333,199496.6667,201946,204644.3333,206327.6667,206758.3333,207021.3333,207857,209571.6667,211062.6667,212847,215395.6667,218203.3333,221238.6667,224519.3333,227331,228952,230514.6667,232393.3333,235985.6667,237688.6667,239475,240802.3333,243593.6667,245803,247422.3333,248697.6667,249972.6667,251929,252559,254370,255397.6667,258236.6667,260378,262525.3333,264588.3333,266027,267274.6667,268657.3333,270192,271959,273740,275130,276537.6667,278028,280343.3333,283135,285893,287724.6667,289196,290098.3333,291411.3333,292454.6667,294252.6667,296675.3333,299251.3333,301625.3333,303626,304661.6667,305809.3333,306769.3333,309385.6667,309828.6667,310958,311603.3333,312208.3333,312068.3333,311104
269425,Ridgedale Park,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,5636,,335231,334878,332878,331164,329191.3333,327415.3333,327690.3333,329457,331257,328764,323394,318641.3333,315723.6667,314445,313305.3333,312921,313113.3333,314979,313857.3333,312046.3333,308549.3333,306469.6667,304907,302726,301923.6667,299699.6667,299903.3333,298364,296724,292436.6667,289511.3333,287798.3333,287635,287155.6667,288434,288677,288396,284960.6667,281816,278120,274809,271889,270349,269244,267660.6667,264999.6667,262766.3333,261070.6667,259779,258496.3333,257572,255307.6667,253862,251529,252520,253625.3333,255782.6667,256400.3333,256704.3333,257031.6667,258262.6667,259530.6667,262119.6667,263811.3333,267032.3333,270745,273429.3333,273888,273154.3333,275378.3333,278370.3333,282488.6667,284702,287916,289603,292529,294069.6667,295889,297023,296795.6667,297339.3333,298485,301549.6667,305105,307619,310273.6667,312135.3333,314964.6667,317360.6667,318515.3333,319481.6667,320419.3333,321770,321351.6667,319258.3333,316427,314992.3333,316556.3333,317295.3333,318351.3333,317630.6667,317342.6667,316138,312561,312033.3333,312522.3333,315867.6667,318932,321703.3333,324753,326246.3333,327766.6667,329356,331356,332823,335503.6667,337593,338384,338596.6667,340219.6667,343093.6667,343338.6667,341948.6667,341217,342803.6667,345477.6667,345593.3333,347118.6667,345924,346761.3333,344042.6667,341344.3333,337373.3333,334088,333322.6667,332771,330565.3333,328915.6667,326893.6667,326285.6667,324946.3333,326146
126858,Ansley Park,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,5810,461503,458112.5,456086,452512.3333,451949.6667,453062,456097.6667,458675.6667,459156,457089,451394.6667,444978.3333,438356,433580.3333,429086,425072.6667,420421,418980,417914,418274.3333,418808.3333,417968.6667,417071.6667,413602.3333,410649,408552.6667,407876.6667,408772.6667,409018.3333,407252.3333,403513.3333,400798,400962.3333,405685.6667,408578,410935.6667,410289.3333,410332,406864,402039,396743,392748.3333,390294.6667,388283.3333,389058.3333,389323.3333,390903,389847.6667,387947,386451.3333,384820.3333,385055,384334,386543.6667,388956,391508,392517,392108.6667,393112.3333,395551.6667,399591.3333,402875.3333,406761.6667,411014.6667,415695,420356.6667,426120.3333,431828.6667,434479.6667,436094.3333,437753,442833,449303.3333,457219.6667,462458.3333,466277.6667,468050,470826,474637.6667,478836.6667,481777.6667,483016.6667,485148.3333,488626,491077.3333,491268.6667,493915.6667,499311.6667,508526.3333,515530.6667,519701,522269.6667,523982,527782.3333,532067,536466,541141,546261.6667,553659.3333,559939.6667,564665.3333,567088.3333,565628.6667,563261.3333,562479,569046,576832.6667,584916.3333,591301,597364.3333,602806.3333,604685.6667,606848,607794.3333,610950.3333,615342,622121.6667,627679.6667,632775.6667,636922.3333,641014.3333,644937.3333,648315.3333,652633.3333,655174.3333,658918.3333,661649.6667,662823,662597.6667,661102,660972,661023.3333,665261.3333,668247,673069.6667,675732,679726.3333,677497.6667,676784.6667,675627.6667,675732.3333,673403.3333,671112.6667
399509,Atlantic Station,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,5962,217951,217418.5,217257.6667,215769.6667,213647.6667,210341.6667,208682.3333,208498.3333,209843,211316,210775.6667,209022.6667,205475,201609.6667,197440.3333,193864.3333,191865.6667,191077.3333,191267.3333,190208,189440.6667,187307.3333,186392,184412.3333,182215,180878.6667,179813.6667,179049.6667,176850.3333,175807.3333,174525.3333,174141.3333,172877.6667,172690.3333,171938.3333,172747,172336.3333,173344.6667,171957.3333,171665.6667,169855.3333,169636.6667,169857.3333,171144,173229.6667,174323,174888.3333,174855.6667,174783.3333,175459.3333,175509.6667,176875.3333,177864,179838.6667,181268.3333,183414,182856.3333,182726,181557.3333,181692,182702.6667,184357,186663.6667,188685,191547.3333,195186,198728.6667,201775.6667,204315.6667,206699.6667,209553,213391.6667,217553.3333,220414,221861,222828.6667,224454.6667,225362.3333,226301.6667,226219.6667,225425.6667,224273.3333,222958.3333,222061.3333,221914,222738,224979,227656.6667,230418.6667,232838.6667,233442.3333,233937.3333,234262,233729.6667,234239.6667,234197.6667,237030.3333,238903.6667,242675.6667,245081.6667,247439,248012,247566,246976.3333,245743.3333,247149.6667,248219.6667,250742,253045.3333,255299.3333,258152,259127.3333,261048.3333,261855.3333,262793.6667,262633.3333,263474,264281,265776,267198.6667,270207.6667,273164.6667,275809.6667,277881,280268.6667,282586,283954,284282.6667,285646,287179.3333,289631,289680.3333,288228,285290.3333,283934,283807,283832,280855.6667,278772.3333,276381,275925.6667,274956.6667,275340.6667
